                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.59242,                0.52864,                0.99541,                0.91379,                0.82155,                0.92965,                 0.7732,                0.79085,                 0.6247,                 1.0178,              0.0070696,              0.0070696,              0.0070696
                    150,                0.59195,                 0.5175,                0.99725,                0.89549,                0.84371,                  0.921,                0.76082,                0.81622,                0.58351,                 1.0238,              0.0070498,              0.0070498,              0.0070498
                    151,                0.57785,                0.52245,                 0.9896,                0.89846,                0.89251,                0.94581,                 0.7794,                0.83377,                0.53247,                 1.0361,                0.00703,                0.00703,                0.00703
                    152,                0.58031,                0.49065,                0.98527,                0.90093,                0.88597,                0.95093,                0.78431,                 0.8179,                 0.5136,                 1.0087,              0.0070102,              0.0070102,              0.0070102
                    153,                0.58487,                0.51425,                0.98805,                0.89978,                0.85872,                0.93434,                0.77191,                0.79802,                0.57093,                0.99477,              0.0069904,              0.0069904,              0.0069904
                    154,                0.58628,                0.51056,                0.99382,                0.93381,                0.87476,                0.93426,                 0.7764,                0.80074,                0.54373,                0.99243,              0.0069706,              0.0069706,              0.0069706
                    155,                0.58139,                0.51195,                0.99494,                0.93168,                0.88826,                0.93245,                0.75531,                0.83345,                0.52675,                 1.0127,              0.0069508,              0.0069508,              0.0069508
                    156,                0.57111,                0.51518,                0.98915,                0.89638,                 0.8635,                0.94047,                0.76656,                0.86051,                 0.5956,                 1.0312,               0.006931,               0.006931,               0.006931
                    157,                 0.5712,                0.49627,                0.98404,                0.90244,                0.84811,                0.93396,                 0.7689,                0.83331,                 0.5963,                 1.0154,              0.0069112,              0.0069112,              0.0069112
                    158,                0.57116,                0.49862,                0.98908,                0.85585,                0.88772,                0.93409,                 0.7694,                0.82501,                0.57868,                 1.0048,              0.0068914,              0.0068914,              0.0068914
                    159,                0.57795,                0.51109,                0.98812,                0.91991,                0.85092,                0.94364,                0.77561,                0.83817,                0.55817,                 1.0149,              0.0068716,              0.0068716,              0.0068716
                    160,                0.56989,                0.49731,                0.98071,                0.92582,                0.86527,                0.92731,                0.76513,                0.81497,                0.58801,                 1.0091,              0.0068518,              0.0068518,              0.0068518
                    161,                 0.5757,                0.50432,                0.98961,                0.90307,                0.86539,                0.92449,                0.77173,                0.77463,                0.56264,                0.99104,               0.006832,               0.006832,               0.006832
                    162,                0.57762,                0.51193,                0.98948,                0.91993,                 0.8439,                0.92497,                0.74853,                0.88136,                0.56391,                 1.0518,              0.0068122,              0.0068122,              0.0068122
                    163,                0.57566,                0.49724,                0.99448,                0.91118,                0.85359,                0.94123,                0.78373,                0.78189,                0.52765,                0.99051,              0.0067924,              0.0067924,              0.0067924
                    164,                0.56709,                0.48983,                0.97925,                0.92156,                0.87993,                0.93773,                0.77172,                0.83095,                0.59941,                  1.009,              0.0067726,              0.0067726,              0.0067726
                    165,                0.58055,                0.49849,                0.98797,                0.92444,                0.87617,                0.92418,                 0.7791,                0.76558,                0.56855,                0.97414,              0.0067528,              0.0067528,              0.0067528
                    166,                0.57828,                0.51389,                0.98632,                0.93222,                0.86068,                 0.9506,                0.77977,                 0.8185,                0.52011,                 1.0079,               0.006733,               0.006733,               0.006733
                    167,                 0.5751,                0.49077,                0.98745,                0.90999,                 0.8496,                0.95664,                0.77694,                0.81933,                0.57402,                 1.0161,              0.0067132,              0.0067132,              0.0067132
                    168,                0.56543,                 0.4785,                0.98285,                0.90218,                0.84543,                0.94259,                0.78143,                0.79804,                  0.518,                 1.0088,              0.0066934,              0.0066934,              0.0066934
                    169,                0.56877,                0.48709,                0.98261,                0.91683,                0.87915,                0.96183,                0.78197,                 0.8609,                0.47692,                 1.0462,              0.0066736,              0.0066736,              0.0066736
                    170,                0.57392,                0.48712,                0.98271,                0.91147,                0.86144,                0.95181,                0.77591,                0.85404,                0.49352,                 1.0338,              0.0066538,              0.0066538,              0.0066538
                    171,                0.56711,                0.48873,                0.98415,                0.91165,                0.89018,                0.93673,                0.75912,                0.86042,                0.55009,                 1.0411,               0.006634,               0.006634,               0.006634
                    172,                0.56151,                0.48743,                0.97708,                0.92805,                0.86129,                0.95394,                0.78563,                 0.8384,                0.52839,                 1.0132,              0.0066142,              0.0066142,              0.0066142
                    173,                0.55902,                0.46125,                0.97124,                0.93577,                0.87725,                0.94811,                0.78156,                0.82646,                0.52351,                 1.0121,              0.0065944,              0.0065944,              0.0065944
